date,temperature,feels_like,dew,humidity,precip,wind_gust,wind_speed,wind_direction,sea_level_pressure,cloud_cover,visibility,solar_radiation,solar_energy,uv_index,start_hour,Nitrogen Dioxide (Parts Per Million),Nitric Oxide (Parts Per Million),Particulate Matter 10 (Micrograms/Cubic Meter),Particulate Matter 2.5 (Micrograms/Cubic Meter),Carbon Monooxide (Parts Per Million),Ozone (Parts Per Million),Sulphur Dioxide (Parts Per Million),day_of_week,month,day_of_year
,81.1,79.6,42.7,25.74,0,19.2,11.7,218,1010.4,0,9.9,0,0,0,23,0.0033,0.0002,13,4,0.0623,294.18042,0.00000343614283,6,7,205
,78.5,78.5,44.3,29.82,0,17.7,12.7,222,1010.3,0,9.9,0,0,0,0,0.0026,0.0001,17,5,0.0116,293.936676,0.00000339380699,0,7,206
,78.4,78.4,44.8,30.37,0,11.4,13.2,225,1009.9,0,9.9,0,0,0,1,0.0024,0.0002,13,5,-0.0059,293.704987,0.00000336520361,0,7,206
,77.4,77.4,45.5,32.34,0,10.7,14.1,228,1009.9,0,9.9,0,0,0,2,0.0069,0.0028,15,5,0.0026,293.477356,0.00000335886216,0,7,206
,74.8,74.8,45.6,35.43,0,8.1,8.9,224,1010.1,0,9.9,0,0,0,3,0.012,0.001,28,4,0.0363,293.357086,0.00000333415983,0,7,206
,75.4,75.4,41.4,29.53,0,3.6,5.1,246,1010,0,9.9,0,0,0,4,0.0143,0.0014,26,6,0.1122,293.315063,0.00000332382706,0,7,206
,75.4,75.4,39.3,27.27,0,3.6,8.8,218,1009.7,0,9.9,0,0,0,5,0.0165,0.0017,36,11,0.2061,293.255463,0.00000334617084,0,7,206
,73.8,73.8,42.9,32.95,0,4.9,6.9,226,1010.5,0.4,10.7,6,0,0,6,0.0206,0.0054,84,11,0.3374,293.185944,0.00000337282927,0,7,206
,73,73,43.8,34.99,0,5.4,3.4,64,1011.2,1.5,11.8,37,0.1,0,7,0.0111,0.0021,41,10,0.2289,293.12265,0.00000342359681,0,7,206
,80.4,79.2,42.2,25.74,0,2.5,2,136,1011.6,1.5,11.6,197,0.7,2,8,0.0064,0.0009,27,8,0.1415,293.058838,0.0000035063008,0,7,206
,87,83.5,38.1,17.84,0,2.2,0.1,351,1011.5,0.8,11.1,414,1.5,4,9,0.0052,0.0018,27,6,0.179,293.098175,0.00000357417275,0,7,206
,91.9,87.6,34.5,13.22,0,4.3,4.7,200,1011.1,1.5,11.1,717,2.6,7,10,0.0022,0.0004,14,4,0.1344,293.205811,0.00000365717528,0,7,206
,96,91.1,30.6,9.98,0,3.1,7.1,172,1011,2.7,11.1,846,3,8,11,0.0019,0.0005,11,3,0.1431,293.323669,0.00000375834725,0,7,206
,97.5,92.6,33.8,10.8,0,4.9,10.2,242,1010.9,2.7,11.1,826,3,8,12,0.0023,0.0003,12,6,0.162,293.477814,0.00000381607788,0,7,206
,98.5,93.7,37.5,12.19,0,21.2,13.4,223,1010.6,2.7,11.1,824,3,8,13,0.0024,0.0004,12,7,0.1228,293.656464,0.00000386432475,0,7,206
,99.7,94.8,38.5,12.22,0,8.9,10.1,243,1009.9,0.8,9.9,758,2.7,8,14,0.0027,0.0003,22,4,0.1166,293.814667,0.00000392589436,0,7,206
,99,94.6,42,14.29,0,21.6,11.7,241,1009.5,20.9,11.1,568,2,6,15,0.0028,0.0002,20,6,0.0924,293.772003,0.00000396127916,0,7,206
,98.1,93.9,43.3,15.45,0,25.3,16.3,243,1009.1,2.7,11.1,686,2.5,7,16,0.0034,0.0004,35,9,0.0794,293.581451,0.00000400073986,0,7,206
,97.9,94.1,45.9,17.13,0,29.8,18.4,225,1008.6,2.7,11.1,575,2.1,6,17,0.0045,0.0007,32,12,0.0906,293.399811,0.00000407532389,0,7,206
,95.8,92.3,48,19.76,0,26.4,18.4,227,1008.5,2.7,11.1,321,1.2,3,18,0.0041,0.0002,32,9,0.0908,293.211487,0.00000410545454,0,7,206
,92.1,88.7,47.3,21.58,0,20.6,19.8,233,1008.8,2.7,11.1,118,0.4,1,19,0.0038,0.0002,23,7,0.0867,292.996063,0.00000416867988,0,7,206
,87.6,84.8,49.2,26.74,0,29,17.2,229,1009.2,2.7,11.1,22,0.1,0,20,0.0047,0,18,7,0.0401,292.756653,0.00000431342096,0,7,206
,83.6,81.6,48.1,29.13,0,24.2,14.6,241,1009.9,2.7,10.8,0,0,0,21,0.0088,0.0052,23,7,0.0886,292.524231,0.00000444431953,0,7,206
,82.4,80.3,41.6,23.59,0,7.4,12.3,269,1010.7,2.7,10.8,0,0,0,22,0.0061333333333333,0.0014,15,8,0.1211,292.356476,0.00000459343437,0,7,206
,82.1,80.1,41.5,23.79,0,14.5,11.5,251,1010.8,0,9.9,0,0,0,23,0.0062,0.0003,16,7,0.0619,292.26709,0.00000471850899,0,7,206
,80.4,79,40.6,24.27,0,12.5,7.3,273,1011,0.8,9.9,0,0,0,0,0.0072,0.0003,21,7,0.0141,292.222443,0.0000047358817,1,7,207
,79.4,79.4,41.5,26.03,0,12.8,10.5,224,1011,1.5,9.9,0,0,0,1,0.0124,0.001,22,6,0.0033,292.180908,0.00000468964754,1,7,207
,77.3,77.3,42,28.34,0,5.6,11.2,226,1010.8,0,9.9,0,0,0,2,0.0148,0.0006,17,6,0.0219,292.122284,0.00000463103424,1,7,207
,74.3,74.3,43.1,32.71,0,4.5,7.2,235,1010.9,0,9.9,0,0,0,3,0.0078,0.0003,26,5,0.0137,292.182007,0.00000454166548,1,7,207
,74,74,38.3,27.38,0,7.6,9.8,223,1011.1,2.7,9.9,0,0,0,4,0.0119,0.0003,31,6,0.0285,292.352631,0.00000445446494,1,7,207
,74.2,74.2,39.3,28.33,0,8.3,6.1,220,1011.2,1.2,9.9,0,0,0,5,0.0214,0.0018,40,10,0.0438,292.530884,0.00000439020732,1,7,207
,70.1,70.1,38.5,31.59,0,6.5,5.8,323,1011.7,0.8,11.3,5,0,0,6,0.0174,0.0031,46,9,0.1346,292.698822,0.00000429146303,1,7,207
,74.1,74.1,38,26.99,0,2,3.1,267,1012.2,1.5,11.8,45,0.2,0,7,0.0072,0.0013,25,5,0.1487,292.830658,0.00000420474134,1,7,207
,79.4,79.4,39,23.54,0,4.7,1.5,320,1012.5,1.5,11.6,140,0.5,1,8,0.0052,0.001,18,5,0.2189,292.9245,0.00000417489082,1,7,207
,85.5,82.4,38.1,18.68,0,1.8,1.8,14,1012.7,1.5,11.6,447,1.6,4,9,0.0047,0.001,14,4,0.2112,293.005096,0.00000411964083,1,7,207
,91.3,87.1,36.1,14.34,0,2.5,5.4,256,1012.5,1.5,11.6,743,2.7,7,10,0.0024,0.0004,12,4,0.1398,293.086639,0.00000408155165,1,7,207
,94.2,89.6,35.6,12.88,0,2.5,2.7,349,1012.4,1.5,11.1,840,3,8,11,0.002,0.0002,20.1,6.16666666666667,0.1281,293.176056,0.00000409401127,1,7,207
,96.7,91.9,36.4,12.34,0,19.8,8.1,198,1012.1,0.8,11.1,818,2.9,8,12,0.0025,0.0003,25,8,0.1437,293.255737,0.00000406901654,1,7,207
,98.2,93.5,38.3,12.69,0,19.7,11.2,235,1011.5,0.8,11.1,805,2.9,8,13,0.0031,0.0004,42,8,0.1284,293.305939,0.00000404651291,1,7,207
,98.3,93.6,39.3,13.13,0,22.2,13.3,216,1011.1,0.8,11.1,786,2.8,8,14,0.0032,0.0003,37,15,0.1012,293.33847,0.0000040741329,1,7,207
,98.3,93.9,41.6,14.33,0,27,18.2,228,1010.7,0.8,11.1,737,2.7,7,15,0.0033,0.0004,30,9,0.0981,293.405304,0.00000407297966,1,7,207
,97.2,93,43.8,16.14,0,30.3,21.5,227,1010.4,0.8,11.3,660,2.4,7,16,0.0032,0.0003,26,10,0.1122,293.471222,0.00000405523315,1,7,207
,95.1,91.1,43.9,17.27,0,33.3,22.9,301,1010.3,0.8,11.1,518,1.9,5,17,0.0053,0.0018,36,11,0.1227,293.497345,0.00000405656237,1,7,207
,93.4,89.6,45.8,19.6,0,32.1,22,227,1010.3,0.8,11.3,321,1.2,3,18,0.0042,0.0003,47,12,0.0997,293.50531,0.00000398419752,1,7,207
,90,86.5,44.7,20.86,0,33,22.6,232,1010.7,0.4,10.5,117,0.4,1,19,0.0037,0.0002,25,8,0.0477,293.509033,0.00000397291205,1,7,207
,85.3,82.5,43.4,23.05,0,31.8,19.2,276,1011.4,0.8,11.1,21,0.1,0,20,0.004,0.0003,13,3,0.0287,293.50174,0.00000406777281,1,7,207
,83,80.7,40.6,22.24,0,25.3,15.8,241,1012,0.8,10.8,0,0,0,21,0.002,0.0003,8,1,0.0331,293.269012,0.00000406976187,1,7,207
,83,80.4,33.9,17.16,0,20.4,13.3,230,1012.5,0.8,10.8,0,0,0,22,0.0061333333333333,0.0014,14,5,0.0374,292.881195,0.00000409883251,1,7,207
,82.6,80.1,31.5,15.77,0,15,13.4,227,1012.5,0,9.9,0,0,0,23,0.0041766666666666,0.0007366666666666,17,4,0.0394,292.551239,0.00000417318961,1,7,207
,81.6,79.5,33.4,17.59,0,13.6,12.8,229,1012.4,0,9.9,0,0,0,0,0.0023,0.0003,13,3,0.0939,292.282959,0.00000409225322,2,7,208
,80.5,78.8,34,18.62,0,14.3,12.5,232,1012.1,0,9.9,0,0,0,1,0.0034,0.0008,16,2,0.0532,292.057709,0.00000405071705,2,7,208
,79.7,79.7,37.9,22.38,0,11.2,12.7,232,1012,1.5,9.9,0,0,0,2,0.0045,0.0009,15,4,0.0503,291.872711,0.00000405352557,2,7,208
,78.1,78.1,40.4,25.97,0,11.9,9.8,232,1012.2,2.7,9.9,0,0,0,3,0.0077,0.0004,20,9,0.1067,291.848846,0.00000397025042,2,7,208
,76.9,76.9,37.9,24.45,0,11.6,9.3,238,1012,1.5,9.9,0,0,0,4,0.0268,0.0012,24,6,0.1884,291.93512,0.00000389516572,2,7,208
,77.2,77.2,34.5,21.21,0,6.9,9.6,230,1012,2.7,9.9,0,0,0,5,0.0277,0.0041,74,15,0.232,291.998413,0.00000387175351,2,7,208
,75.1,75.1,36.5,24.64,0,7.2,7.8,234,1012.3,2.7,11.3,4,0,0,6,0.0202,0.0031,96,13,0.3668,292.01886,0.00000379502808,2,7,208
,75.8,75.8,36.4,23.92,0,6.7,6.6,231,1013,2.7,11.8,28,0.1,0,7,0.0086,0.0022,47,10,0.2225,291.994629,0.0000037428033,2,7,208
,79.2,79.2,39.2,23.89,0,6.7,6.6,220,1013.3,2.7,11.6,164,0.6,2,8,0.0039,0.0007,28,7,0.1788,291.94809,0.00000375174659,2,7,208
,85.6,82.5,40.3,20.27,0,5.4,3,273,1013.1,2.7,11.6,446,1.6,4,9,0.0023,0.0002,33,7,0.1952,292.025909,0.00000374429806,2,7,208
,91.6,87.7,42.9,18.57,0,4.5,7.8,249,1012.7,1.5,11.1,727,2.6,7,10,0.0049,0.0024,30,6,0.1511,292.184662,0.0000037595471,2,7,208
,94.8,90.8,43.3,17.04,0,6.3,9.8,244,1012.4,1.5,11.1,798,2.9,8,11,0.002,0.0003,27,8,0.138,292.331085,0.00000381012705,2,7,208
,98.2,94,43.3,15.39,0,18.3,10.1,243,1011.9,1.5,11.1,855,3.1,9,12,0.0041,0.0016,26,8,0.1477,292.497467,0.00000382806093,2,7,208
,99.3,94.9,42.2,14.21,0,21.5,13.5,229,1011.1,1.5,11.1,813,2.9,8,13,0.0027,0.0004,32,10,0.1282,292.713043,0.00000384563009,2,7,208
,101.2,96.7,41.8,13.25,0,13,18.6,292,1010.3,0.8,11.1,782,2.8,8,14,0.0038,0.0004,46,9,0.1393,292.948547,0.00000388072885,2,7,208
,100.2,95.8,42.2,13.88,0,27.6,20.6,230,1010,0.8,11.1,734,2.6,7,15,0.0032,0.0004,65,8,0.1354,292.964722,0.0000039069887,2,7,208
,99.8,95.4,42.9,14.41,0,31,22.3,236,1009.7,0.8,11.1,656,2.4,7,16,0.0037,0.0004,44,10,0.1009,292.784088,0.0000039491747,2,7,208
,97.8,93.4,41.7,14.66,0,31.2,22.5,291,1009.9,0.8,11.1,518,1.9,5,17,0.0048,0.002,38,7,0.1192,292.563293,0.00000401967282,2,7,208
,94.3,90.1,41.9,16.39,0,32.5,23.3,240,1009.9,0.8,11.1,317,1.1,3,18,0.0036,0.0002,31,7,0.0527,292.337006,0.00000408625783,2,7,208
,90.8,86.9,41.5,18.08,0,30.9,20.8,237,1010.5,0.8,11.1,117,0.4,1,19,0.0035,0.0003,29,10,0.0467,292.123993,0.00000415524664,2,7,208
,86.4,83.1,39,18.84,0,27.3,21.2,228,1011.1,0.8,11.1,20,0.1,0,20,0.0041,0.0002,26,7,0.0552,291.956329,0.00000423684787,2,7,208
,84.9,81.9,36.9,18.14,0,23.9,18.3,232,1011.2,0.8,10.8,0,0,0,21,0.0035,0.0001,22,6,0.0611,291.94162,0.00000430605132,2,7,208
,83.8,81.1,38.1,19.7,0,18.6,15.2,229,1011.4,0.8,10.8,0,0,0,22,0.0061333333333333,0.0014,19,6,0.1632,292.025543,0.00000441026168,2,7,208
,82.7,80.3,37.1,19.68,0,15.7,11.8,222,1011,0,9.9,0,0,0,23,0.0024,0.0001,17,9,0.16,292.130096,0.000004571516,2,7,208
,81.8,79.8,37.1,20.22,0,9.8,11.5,228,1010.9,0,9.9,0,0,0,0,0.0022,0.0003,20,6,0.1653,292.271515,0.00000473780119,3,7,209
,82,79.9,37.8,20.62,0,13.2,14.1,228,1010.7,1.5,9.9,0,0,0,1,0.0035,0.0006,22,1,0.1611,292.43277,0.00000490153207,3,7,209
,80.9,79.3,39.4,22.82,0,13.4,13.5,224,1010.3,3,9.9,0,0,0,2,0.0069,0.0007,21,8,0.1744,292.582336,0.00000504228683,3,7,209
,80.9,79.3,39.2,22.59,0,14.8,9.8,232,1010.1,2.7,9.9,0,0,0,3,0.0062,0.0003,38,11,0.1483,292.606384,0.00000507721097,3,7,209
,79.8,79.8,39.5,23.76,0,8.3,11,228,1010.1,0,9.9,0,0,0,4,0.009,0.0003,36,9,0.1826,292.543915,0.00000503265301,3,7,209
,78.2,78.2,40.2,25.7,0,8.5,8.8,232,1010.2,0,9.9,0,0,0,5,0.0188,0.0009,57,9,0.1768,292.467163,0.00000495233144,3,7,209
,77.7,77.7,42.9,29.04,0,7.6,10.8,243,1010.4,1.5,9.9,5,0,0,6,0.0165,0.0019,112,20,0.2359,292.336273,0.00000480009567,3,7,209
,78.9,78.9,43.6,28.67,0,7.2,6.8,239,1010.9,1.5,11.3,41,0.1,0,7,0.0083,0.0012,46,11,0.2021,292.161407,0.0000046465052,3,7,209
,82.8,80.7,44.6,26.2,0,3.1,3.4,251,1011.3,1.5,11.6,122,0.4,1,8,0.0038,0.0009,33,15,0.1873,291.957947,0.00000454092105,3,7,209
,88.3,85,44.9,22.21,0,10.1,4.6,266,1011.3,0.8,10.6,382,1.4,4,9,0.0027,0.0004,38,16,0.1757,291.795471,0.00000442181727,3,7,209
,91.7,87.9,44,19.33,0,8.3,5.9,294,1011.1,1.1,10.6,706,2.5,7,10,0.0025,0.0003,34,10,0.169,291.67807,0.00000433693231,3,7,209
,95,91.1,44.4,17.66,0,6.9,4.1,80,1011.1,1.9,10.6,785,2.8,8,11,0.0028,0.0001,39,11,0.1983,291.573303,0.00000429896591,3,7,209
,97.2,93.3,45.4,17.15,0,5.1,3.4,5,1010.6,1.7,10.6,833,3,8,12,0.0025,0.0003,36,15,0.1901,291.506958,0.00000423619485,3,7,209
,97.2,93.6,47,18.22,0,6.5,2.7,6,1010.2,2.7,11.1,453,1.6,5,13,0.0046,0.0006,50,27,0.1919,291.483643,0.00000418391983,3,7,209
,98.5,94.8,46.8,17.4,0,5.1,0.2,1,1009.5,2.7,11.1,707,2.5,7,14,0.0037,0.0002,37,11,0.1893,291.471283,0.00000416415605,3,7,209
,101.6,98.1,47.3,16.14,0,21.9,11.5,253,1008.6,2.7,11.1,668,2.4,7,15,0.0036,0.0001,35,11,0.1592,291.430359,0.00000412665031,3,7,209
,100.1,96.6,47.6,17.06,0,17.9,15.4,234,1008.2,2.7,11.1,628,2.3,6,16,0.0041,0.0002,38,11,0.144,291.400391,0.00000410477969,3,7,209
,97.9,94.3,47.6,18.24,0,19.2,17.5,239,1008.2,1.5,11.1,459,1.7,5,17,0.0043,0.0003,39,14,0.1462,291.422974,0.00000414003034,3,7,209
,94.3,90.7,47,19.91,0,22.8,19.5,243,1008.4,1.5,11.1,185,0.7,2,18,0.0089,0.0017,42,14,0.1407,291.476349,0.00000414593069,3,7,209
,92.4,88.9,47,21.12,0,25.3,15.6,237,1008.5,0.8,11.1,124,0.4,1,19,0.0052,0.0001,41,13,0.1434,291.515594,0.00000417959518,3,7,209
,88.2,85.2,47.8,24.87,0,25.3,14.4,232,1009.1,1.5,11.1,20,0.1,0,20,0.0048,0.0001,31,9,0.1286,291.503174,0.00000425649205,3,7,209
,86,83.4,48.1,26.98,0,25.9,13.6,233,1009.7,0.8,11.3,0,0,0,21,0.0057,0.0001,35,13,0.1574,291.374817,0.0000042966758,3,7,209
,83.9,81.8,47.6,28.22,0,20.8,12,232,1010,0.8,11.1,0,0,0,22,0.0061333333333333,0.0014,32,11,0.1055,291.175232,0.000004343829,3,7,209
,82.3,80.6,47,29.14,0,16.8,9.9,216,1010.1,0,9.9,0,0,0,23,0.0152,0.0027,29,12,0.0875,290.987823,0.00000438977713,3,7,209
,82.6,80.8,46.7,28.51,0,18.3,12.9,232,1009.5,0,9.9,0,0,0,0,0.0037,0.0002,25,10,0.1996,290.836517,0.00000439502719,4,7,210
,82,80.3,45.4,27.68,0,12.1,10.4,236,1009.8,0,9.9,0,0,0,1,0.0037,0.0001,20,12,0.231,290.706421,0.00000439912401,4,7,210
,80.1,79.1,44.3,28.19,0,12.1,10.8,214,1009.8,0.8,9.9,0,0,0,2,0.0159,0.0024,40,11,0.2092,290.579987,0.00000440777967,4,7,210
,78.9,78.9,44,29.04,0,10.5,11.8,221,1009.5,0,9.9,0,0,0,3,0.0099,0.0004,26,8,0.2016,290.501251,0.00000435078846,4,7,210
,78.3,78.3,44.3,29.89,0,12.1,9.1,221,1009.7,0,9.9,0,0,0,4,0.0108,0.0005,33,11,0.2365,290.476776,0.00000428534304,4,7,210
,76.8,76.8,43.9,30.92,0,7.8,7.9,233,1010.1,0,9.9,0,0,0,5,0.0139,0.0008,42,8,0.3173,290.464233,0.00000424694963,4,7,210
,75.4,75.4,42.6,30.95,0,10.5,9.2,254,1010.7,0.8,11.3,5,0,0,6,0.0171,0.0022,43,8,0.4081,290.433929,0.00000417430238,4,7,210
,78.7,78.7,41.8,26.79,0,8.9,10.8,258,1010.9,0.8,11.3,38,0.1,0,7,0.0104,0.0023,41,11,0.2545,290.383759,0.00000411682186,4,7,210
,84.6,81.9,42.2,22.51,0,6.5,6.7,284,1011,0.8,11.3,175,0.6,2,8,0.0094,0.003,41,13,0.3271,290.333557,0.00000409763516,4,7,210
,88.6,85,42.2,19.85,0,7.6,4.3,327,1011.1,0.8,10.8,425,1.5,4,9,0.0062,0.0008,59,10,0.2628,290.490723,0.00000406525351,4,7,210
,92.3,88.3,42.5,17.9,0,3.6,4.3,107,1011,0.8,10.8,696,2.5,7,10,0.004,0.0005,88,18,0.1387,290.797394,0.00000405055835,4,7,210
,93.8,89.7,42.7,17.22,0,2.7,2,15.2,1011,0.8,10.8,807,2.9,8,11,0.0068,0.0074,40,12,0.1496,291.058167,0.00000406356048,4,7,210
,96.4,92.4,44.1,16.72,0,3.8,4.9,236,1010.6,0.8,11.1,798,2.9,8,12,0.0029,0.0006,34,12,0.165,291.249756,0.00000404455159,4,7,210
,99.5,95.4,44.4,15.41,0,4.5,4.7,320,1010.1,0.8,11.1,807,2.9,8,13,0.003,0.0003,38,11,0.1498,291.414368,0.00000402061551,4,7,210
,101.7,97.8,45.6,15.09,0,18.3,7.9,117,1009.4,0.8,11.1,774,2.8,8,14,0.0038,0.0005,52,10,0.1247,291.582031,0.00000401095849,4,7,210
,101.2,97.4,46.2,15.66,0,23,11.5,248,1008.8,0.8,11.1,724,2.6,7,15,0.0049,0.001,57,10,0.1303,291.735779,0.00000398198836,4,7,210
,100.7,97.3,47.8,16.89,0,27.7,18.7,240,1008.2,0.8,11.1,635,2.3,6,16,0.0037,0.0002,62,12,0.133,291.89151,0.00000396229279,4,7,210
,98.7,95.4,48.6,18.5,0,29.9,22.5,228,1008.1,0.8,11.1,487,1.8,5,17,0.0043,0.0005,38,17,0.1316,292.072632,0.00000397398344,4,7,210
,96.4,93.2,49.2,20.26,0,30,21.3,233,1008.3,0.8,11.1,295,1.1,3,18,0.0073,0.0043,33,8,0.1546,292.26001,0.00000396154155,4,7,210
,92.3,88.9,47.7,21.78,0,29.4,18.4,240,1008.6,0.8,11.1,103,0.4,1,19,0.0049,0.0003,36,15,0.1422,292.440979,0.0000039637348,4,7,210
,87.2,84.7,50.7,28.58,0,28,16.6,232,1009.3,0.8,11.1,17,0.1,0,20,0.0044,0.0001,29,9,0.1627,292.660095,0.00000401073339,4,7,210
,84.7,82.7,50.4,30.53,0,24.8,14.9,223,1009.7,0.8,11.1,0,0,0,21,0.0034,0,27,9,0.1691,292.673584,0.00000401383659,4,7,210
,83.9,81.9,48.7,29.49,0,19.5,13.1,240,1010.6,0.8,11.1,0,0,0,22,0.0062,0.0014,24,9,0.1857,292.570099,0.0000040312998,4,7,210
,83.9,81.8,48.6,29.45,0,18.3,11.5,232,1010.9,0.8,9.9,0,0,0,23,0.0051,0.0003,28,9,0.1527,292.489471,0.0000040703917,4,7,210
,83.8,81.7,47.2,27.94,0,15.7,12.8,225,1010.8,0.8,9.9,0,0,0,0,0.0047,0.0002,23,8,0.1821,292.352173,0.00000406563777,5,7,211
,82.4,80.6,46.2,28.2,0,4,7.9,263,1010.9,1.5,9.9,0,0,0,1,0.0046,0.0003,33,13,0.1718,292.149811,0.00000405346327,5,7,211
,82.3,80.7,47.8,29.97,0,7.4,8.3,245,1010.6,0,9.9,0,0,0,2,0.0035,0,25,8,0.2114,291.940033,0.00000405817127,5,7,211
,80.8,80,49.3,33.25,0,8.1,7.2,164,1011.2,0.8,9.9,0,0,0,3,0.0105,0.0002,33,9,0.1914,291.819183,0.00000402328487,5,7,211
,77.4,77.4,49.3,37.18,0,8.5,5,72,1011.4,2.7,9.9,0,0,0,4,0.0104,0.0003,29,11,0.1305,291.733246,0.00000398448719,5,7,211
,75,75,48.3,38.85,0,1.6,3.5,280,1011.6,1.5,9.9,0,0,0,5,0.0135,0.0021,40,12,0.2288,291.616608,0.00000396803898,5,7,211
,74.4,74.4,47.8,38.86,0,4.9,6.1,288,1012.1,1.3,10.1,4,0,0,6,0.0102,0.0006,43,11,0.308,291.484344,0.00000393457822,5,7,211
,75,75,47.8,38.18,0,5.1,4.9,275,1012.9,2.7,10.2,29,0.1,0,7,0.0083,0.0007,33,9,0.3017,291.366028,0.00000389589013,5,7,211
,77.5,77.5,48.1,35.57,0,4.3,1.4,294,1013.7,2.7,10.2,74,0.3,1,8,0.0082,0.0009,48,12,0.1965,291.272919,0.00000387587852,5,7,211
,81.7,80.5,49.6,32.8,0,4.5,3,98,1014.1,2.7,10.2,130,0.5,1,9,0.0031,0.0003,31,7,0.3017,291.371765,0.00000384409714,5,7,211
,87.4,84.8,50.3,27.98,0,3.8,1.3,26,1013.9,2.7,10.5,373,1.3,4,10,0.0025,0.0003,31,12,0.1561,291.604248,0.00000383096403,5,7,211
,89.6,87.1,52.1,27.92,0,2,0.1,1,1013.9,1.3,10.4,827,3,8,11,0.002,0.0001,27,11,0.1025,291.808716,0.00000385513749,5,7,211
,93.5,90.8,52.1,24.68,0,4,4.2,45,1013.2,2.7,11.1,710,2.6,7,12,0.0019,0,31,10,0.1512,291.932129,0.0000038463545,5,7,211
,95.5,93.1,53.2,24.17,0,4.5,4.6,312,1012.4,1.5,11.1,763,2.7,8,13,0.0017,0,19,7,0.1557,291.985535,0.00000382167491,5,7,211
,98.9,96.6,52.6,21.31,0,7.6,5.5,60,1011.6,1.5,11.1,799,2.9,8,14,0.0018,0,25,7,0.1386,291.992737,0.00000381141376,5,7,211
,99.9,97.9,53.5,21.43,0,7.8,3.5,0,1010.9,1.5,11.1,773,2.8,8,15,0.0023,0.0002,49,11,0.0881,291.907928,0.00000377342894,5,7,211
,99.3,97.5,54.4,22.47,0,20.2,11.4,245,1010.3,12.7,11.1,671,2.4,7,16,0.0023,0.0001,62,14,0.1093,291.778229,0.00000374508841,5,7,211
,98.7,97.4,56,24.31,0,19,21.2,277,1010.1,11.6,11.1,527,1.9,5,17,0.0048,0.001,90,13,0.1106,291.690063,0.00000374610158,5,7,211
,93.8,93,58.6,30.99,0,29.7,22.8,212,1010.8,35.2,10.5,229,0.8,2,18,0.0061,0.0018,31,9,0.1237,291.664917,0.00000372312684,5,7,211
,90.9,90.4,59.4,34.85,0.004,31.1,18.3,216,1011.4,10.2,9.9,150,0.5,2,19,0.0029,0,32,7,0.1379,291.681183,0.00000371993224,5,7,211
,88,87.1,58.3,36.8,0,17,20.9,293,1011.9,0,9.9,32,0.1,0,20,0.003,0.0003,28,6,0.1312,291.689209,0.00000374807746,5,7,211
,85.6,84.8,57.8,38.97,0,17.4,13.3,234,1012.3,0,9.9,0,0,0,21,0.0032,0,23,10,0.1146,291.556671,0.00000373199691,5,7,211
,84.5,84.2,59,42.08,0,19.9,14.1,228,1013.6,34,9.9,0,0,0,22,0.0071,0.003,25,11,0.1677,291.321503,0.00000371427791,5,7,211
,84.5,84.2,59,42.12,0,19.5,10.4,228,1013.5,1.5,9.9,0,0,0,23,0.0036,0.0009,17,8,0.1466,291.110687,0.00000371780038,5,7,211
,84.5,84.2,59,42.16,0,17.7,12.9,228,1013.5,66.9,9.9,0,0,0,0,0.0021,-0.0002,23,8,0.1559,290.939972,0.00000370045041,6,7,212
,83.9,83.6,58.7,42.5,0,15.9,11.1,235,1012.7,3,9.9,0,0,0,1,0.0044,0.0025,30,8,0.1213,290.810181,0.00000369271311,6,7,212
,83,82.7,57.8,42.39,0,15.7,9.5,247,1012.4,3,9.9,0,0,0,2,0.0016,-0.0001,18,11,0.1082,290.718903,0.00000370408497,6,7,212
,82.5,82.2,57.7,42.97,0,16.1,9.3,238,1012.2,3,9.9,0,0,0,3,0.0037,0.0006,24,6,0.1039,290.622009,0.0000036882634,6,7,212
,81.4,81.4,57.3,43.81,0,15.2,8.9,277,1012.9,2.7,9.9,0,0,0,4,0.0026,0.0002,22,7,0.0321,290.507416,0.00000366225117,6,7,212
,78.8,78.8,55.2,44.27,0,8.7,12,224,1013.5,0,9.9,0,0,0,5,0.0038,0,19,7,0.0343,290.360352,0.00000364617631,6,7,212
,77.8,77.8,54.5,44.58,0,13.6,11.5,222,1013.9,3,9.9,3,0,0,6,0.0036,0.0003,21,11,0.0761,290.140808,0.00000360966123,6,7,212
,80.2,80.4,56,43.51,0,12.3,10.3,233,1014.2,12.7,9.9,52,0.2,1,7,0.0028,0.0001,22,7,0.0777,289.857574,0.00000358631814,6,7,212
,85.1,84.1,56.6,37.87,0,9.2,5.6,231,1014.7,0,9.9,144,0.5,1,8,0.0018,0.0001,26,9,0.0722,289.522064,0.00000359479805,6,7,212
,86.8,85.6,56.9,36.35,0,6,6.9,217,1015,18,11.1,427,1.5,4,9,0.0014,0,21,7,0.1301,289.441833,0.00000356807823,6,7,212
,91.4,90.2,57.5,32.07,0,6.5,7.7,229,1014.5,1.5,11.1,753,2.7,8,10,0.0013,0,19,7,0.1536,289.60022,0.00000355574707,6,7,212
,93.4,92,56.8,29.42,0,6.5,6.4,238,1014.4,1.5,11.1,810,2.9,8,11,0.0018,0.0002,23,9,0.1212,289.767883,0.00000359498335,6,7,212
